sha256_hash,img_path,is_radical,radical_prob,reason
8490ef5a20f68e115d39563ea52d87d229369cf821bfef1683be24ef499481dd,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/8490ef5a20f68e115d39563ea52d87d229369cf821bfef1683be24ef499481dd.gz,radical,0.95,"The image contains text and visual elements that promote racial violence and hatred. It specifically highlights incidents where white individuals were victims of black crime, which is a form of racial incitement. The use of terms like 'White Victims OF Black Crime' and the detailed descriptions of violent acts contribute to a narrative of racial superiority and justification for violence based on race. This content is radical as it promotes extremist ideas about society and governance, and implicitly justifies violent means to pursue these ideas."
41791e293c32960334f68dbb723ec913511d4299efa8c4d98a50cf0bd021895f,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/41791e293c32960334f68dbb723ec913511d4299efa8c4d98a50cf0bd021895f.gz,error,0.0,Failed to load image
3bc1a8881ecdc3d3544f1996c5095c991c61109b6abbff00a110de23eb85c6f4,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/3bc1a8881ecdc3d3544f1996c5095c991c61109b6abbff00a110de23eb85c6f4.gz,error,0.0,Failed to load image
6b3d8d5d522a62eb475caf4683342b097cfb16722378cd644e2d55e4e5de490c,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/6b3d8d5d522a62eb475caf4683342b097cfb16722378cd644e2d55e4e5de490c.gz,error,0.0,Failed to load image
be72824b110a82b91af49d12b8f3c4275aed93e1f2c5f2e0c78d008ca8091c0c,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/be72824b110a82b91af49d12b8f3c4275aed93e1f2c5f2e0c78d008ca8091c0c.gz,error,0.0,Failed to load image
b7dd633918a7ef74d2ede56b59571ab5ce130e26e72b21958db5cffcf46c0daa,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/b7dd633918a7ef74d2ede56b59571ab5ce130e26e72b21958db5cffcf46c0daa.gz,error,0.0,Failed to load image
df2269cb45f0c8eedfe9be16ea6278721eb9b18377aeb1a5b067e3cc75c138c7,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/df2269cb45f0c8eedfe9be16ea6278721eb9b18377aeb1a5b067e3cc75c138c7.gz,non-radical,0.1,"The image depicts a person dressed in traditional attire, which appears to be cultural or ethnic clothing. There is no text or symbolism in the image that suggests extremist views, radical ideologies, or violent means. The image seems to celebrate cultural heritage rather than promote any radical agenda."
a3e0ae4ed9a457d50d37e3b6e573559a8cc41f14319ea32bffb15f34852a8391,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/a3e0ae4ed9a457d50d37e3b6e573559a8cc41f14319ea32bffb15f34852a8391.gz,error,0.0,Failed to load image
25ba89e61260aa468f85b39bbb3c7c22066559d1dc2cd312a39a8d4d21ae4864,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/25ba89e61260aa468f85b39bbb3c7c22066559d1dc2cd312a39a8d4d21ae4864.gz,radical,0.85,"The image contains a man with a crying face, wearing glasses. The crying face is often used to symbolize sadness or frustration, which can be interpreted as a radical expression of emotional distress. The image lacks explicit textual content, but the visual elements suggest a radical expression of emotional or societal issues."
514e3b80276b2f0bee2b70ff393796ff685bf212415ae1171064aeadc7059ca9,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/514e3b80276b2f0bee2b70ff393796ff685bf212415ae1171064aeadc7059ca9.gz,non-radical,0.0,"The image showcases different types of nut butters, including chocolate macadamia nut butter, almond butter, and cinnamon almond butter. There is no text or visual content that promotes radical ideas, extremism, or violent means. The image is purely commercial and promotional in nature."
bdee294e908131a0c83ab0344a12a1df5de353e86f214d44d1cbc83bddeced5d,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/bdee294e908131a0c83ab0344a12a1df5de353e86f214d44d1cbc83bddeced5d.gz,error,0.0,Failed to load image
4aaa80da1cb517ed6d47a0efc28c3fb5794abf81e5dc2a8eca7f6e1082bab1ee,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/4aaa80da1cb517ed6d47a0efc28c3fb5794abf81e5dc2a8eca7f6e1082bab1ee.gz,radical,0.95,"The image depicts a group of armed individuals in a vehicle, some of whom are holding weapons and making aggressive gestures. The presence of the blue character, which is a popular children's cartoon figure, juxtaposed with the violent and militant context, is a form of radical propaganda. This kind of imagery is often used to convey a radical message by associating it with innocent or familiar symbols to normalize or glorify violent extremism."
73662a664c4974919ca7796386944efeab568ddfceccd6804c4d3b57a7868dca,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/73662a664c4974919ca7796386944efeab568ddfceccd6804c4d3b57a7868dca.gz,error,0.0,Failed to load image
093d60ddf2a3149fa9d5f0f96be50389dd65485d591f0afaa77f318510b7a177,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/093d60ddf2a3149fa9d5f0f96be50389dd65485d591f0afaa77f318510b7a177.gz,error,0.0,Failed to load image
1ca02069f730325cdf49978df5c744f2221c789414e1e6051f7fd9f35fbe2591,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/1ca02069f730325cdf49978df5c744f2221c789414e1e6051f7fd9f35fbe2591.gz,error,0.0,Failed to load image
2b2b73d5f0779f4d65a0778e098ddda41b05adef0ed14da4dcb53b212802cd74,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/2b2b73d5f0779f4d65a0778e098ddda41b05adef0ed14da4dcb53b212802cd74.gz,error,0.0,Failed to load image
3363e7fc9a52b1bdca9242366627775bee3931eb23eaa2b9a03eff8c25b2bd0c,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/3363e7fc9a52b1bdca9242366627775bee3931eb23eaa2b9a03eff8c25b2bd0c.gz,error,0.0,Failed to load image
f7afe201757617f51d4fc0e8266d97b4400b598ae9d9fe56dbe1e6262da79c02,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/f7afe201757617f51d4fc0e8266d97b4400b598ae9d9fe56dbe1e6262da79c02.gz,non-radical,0.1,"The image depicts a naval ship with sailors and officers standing on its deck. There is no text or visual content that suggests extremist ideologies, radical governance, or violent means. The image appears to be a historical or documentary photograph of a naval vessel, which is a common and non-radical subject matter."
4e20f169497801731ce0f5d523471740ff1e9fca3176274ae41ab5a2bd6cecc0,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/4e20f169497801731ce0f5d523471740ff1e9fca3176274ae41ab5a2bd6cecc0.gz,error,0.0,Failed to load image
84c58f7c392a1fdd889707812db0ee0b85305e112aa623879a85e1ed881b1093,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/84c58f7c392a1fdd889707812db0ee0b85305e112aa623879a85e1ed881b1093.gz,error,0.0,Failed to load image
3f4f0d1cfc8e5bb249fe5593f6f3c605f417d38e2b9024f0d99758d327bcf7f0,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/3f4f0d1cfc8e5bb249fe5593f6f3c605f417d38e2b9024f0d99758d327bcf7f0.gz,non-radical,0.1,"The image contains technical drawings and measurements, which do not pertain to any radical or extremist content. It appears to be a diagram of a firearm, specifically detailing the dimensions of a Smith & Wesson handgun. While the subject matter is related to firearms, the image itself does not promote violence, extremist ideologies, or radical views about society and governance."
dcd29b100a3aedc189e5defd347e5bc21c29ae05f35740f11f9f08b70a47d16d,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/dcd29b100a3aedc189e5defd347e5bc21c29ae05f35740f11f9f08b70a47d16d.gz,radical,0.9,"The image contains logos and banners associated with anti-fascist movements, specifically comparing the 1933 paramilitary wing of the Communist Party of Germany to Antifa in the 2000s. The text and imagery suggest a historical and ideological connection to anti-fascist and communist movements, which can be radical in their opposition to fascism and capitalism. The presence of these symbols and the historical context indicate a radical stance."
6fda87dfd75c2d4014dbf25b3c95c669dc6fbbc87c92d9e84c82472b0dd57e8e,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/6fda87dfd75c2d4014dbf25b3c95c669dc6fbbc87c92d9e84c82472b0dd57e8e.gz,radical,0.85,"The text in the image discusses a factory manager being ordered to consume a specific amount of electricity by a certain time, even though the factory has not reopened due to COVID-19. The manager had to take drastic measures to meet this requirement, such as turning on all machinery and equipment. This suggests a radical approach to governance and control, where authorities impose arbitrary and potentially harmful demands on businesses, likely for political or economic gain."
d5f76e3441456b437b5fd6fa931734b0f36a6fa7fc1533ee64d37e421392e08b,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/d5f76e3441456b437b5fd6fa931734b0f36a6fa7fc1533ee64d37e421392e08b.gz,error,0.0,Failed to load image
515efb6f9aa3d9196d161c4ae60b9841e0fa30a9a30597079c24c4505deb2639,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/515efb6f9aa3d9196d161c4ae60b9841e0fa30a9a30597079c24c4505deb2639.gz,error,0.0,Failed to load image
85bddaec9b3e6509dffa327a18ec55073078cba65b2b4db11b95178ba8f2b68a,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/85bddaec9b3e6509dffa327a18ec55073078cba65b2b4db11b95178ba8f2b68a.gz,non-radical,0.1,"The image is a screenshot of a Twitter poll from China Xinhua News asking about which parts of China's fight against the COVID-19 outbreak impress people the most. The options include 'Hospital built in days,' 'Solidarity among Chinese,' 'Use of modern technology,' and 'Spirit of self-sacrifice.' There is also a reply commenting on the arrest of initial 8 whistleblowers. The content does not promote radical or extremist ideas about society and governance, nor does it pursue extremist aims by violent means."
b6afe8c3e45d4e77590a7f2b2f3885d78b432a46e6a8a2dedac5f44cee474db4,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/b6afe8c3e45d4e77590a7f2b2f3885d78b432a46e6a8a2dedac5f44cee474db4.gz,error,0.0,Failed to load image
44990ebd4cc66f53b07cc7ed8e5b917fdcb63eb019cbd67b04d8d84c4cd04862,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/44990ebd4cc66f53b07cc7ed8e5b917fdcb63eb019cbd67b04d8d84c4cd04862.gz,radical,0.95,"The image features a grave and a portrait of Samuel Al 'Sam' Traut, a 24-year-old victim. The text describes the attacker, Ashley Kenneth Hunter, who was high on drugs and stabbed a man to death. The attacker then knocked on Samuel's door, asking for water, and beat Samuel to death with a hammer when he took too long to get it. The image also includes references to 'White Victims of Black Crime' and links to archive pages detailing the crime. The content is explicit, violent, and racially charged, promoting a radical narrative."
5845fd32dafd14786a02ae1dfcb19f7383619daecf11e19fbfbfcf253725f1f0,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/5845fd32dafd14786a02ae1dfcb19f7383619daecf11e19fbfbfcf253725f1f0.gz,error,0.0,Failed to load image
d45e3be50e1991a01d18783323ac711dcb2a4170d57165a2c223855edbbb06cb,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/d45e3be50e1991a01d18783323ac711dcb2a4170d57165a2c223855edbbb06cb.gz,non-radical,0.1,"The image depicts an older man with a puzzled expression, seemingly contemplating or expressing confusion. There is no text or symbolic content that suggests radical or extremist ideologies. The image lacks any indicators of radical content such as hate speech, violent imagery, or extremist symbols."
0e51507f79891a4189556c3a7ec4a56c882d77c4c36043e30ffe4d983289845c,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/0e51507f79891a4189556c3a7ec4a56c882d77c4c36043e30ffe4d983289845c.gz,radical,0.95,"The image contains several elements that indicate radical and extremist content. The text 'THIS MAN IS GERMAN' along with the depiction of a soldier executing civilians suggests a glorification of violence and extremist ideologies. The presence of the Czech vz. 24 rifle, which was used by the Nazi Heer and Waffen SS, further reinforces the association with Nazi Germany. The uniform identified as Schutzpolizei, along with the derogatory text 'muh yugoslavian partisans!' and 'Not Yugoslavian partisans,' indicates a denial or minimization of atrocities committed by Nazi forces. The overall context and visual elements strongly suggest a radical and extremist narrative."
6ff2209493093e3d84ef2c65fbf7c65d1157a4efd8faf5a6ac25c2e3a2b0d118,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/6ff2209493093e3d84ef2c65fbf7c65d1157a4efd8faf5a6ac25c2e3a2b0d118.gz,radical,0.95,"The image contains misinformation and a conspiracy theory. It falsely claims that the Holocaust is a hoax and that Hitler did nothing wrong. This is a form of Holocaust denial, which is a well-known radical and extremist viewpoint. The use of an animated character holding a sign with this false information further propagates harmful and dangerous ideologies."
606a806d6dd575feab15682895b541abd5f109f3f52ed7aafd77a123ab8b86e7,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/606a806d6dd575feab15682895b541abd5f109f3f52ed7aafd77a123ab8b86e7.gz,error,0.0,Failed to load image
8b83a356bb5a0e5590e47c0292a9746c0e34d6b9b04bf8cc6b7415c8517fbb2d,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/8b83a356bb5a0e5590e47c0292a9746c0e34d6b9b04bf8cc6b7415c8517fbb2d.gz,error,0.0,Failed to load image
a4e382d6a29f0e2e6d054945fb440df8f863269b4f3ea126267b134577c07c9f,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/a4e382d6a29f0e2e6d054945fb440df8f863269b4f3ea126267b134577c07c9f.gz,error,0.0,Failed to load image
a3be77572e80a60f71bf6253cb759406a708bde68bec854ed931c462f8cb42f8,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/a3be77572e80a60f71bf6253cb759406a708bde68bec854ed931c462f8cb42f8.gz,error,0.0,Failed to load image
2aa766a54e8062220c6e9efcb905645af06b7cba07f5f649a3d43e88c21c91a4,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/2aa766a54e8062220c6e9efcb905645af06b7cba07f5f649a3d43e88c21c91a4.gz,error,0.0,Failed to load image
8d2859844a608084d893dd2ff56e8703797c5a92d46968324917164ee15954b8,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/8d2859844a608084d893dd2ff56e8703797c5a92d46968324917164ee15954b8.gz,error,0.0,Failed to load image
846f6987f29f189e5bdc829c914b222900c604d299f31a559f5f418603197914,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/846f6987f29f189e5bdc829c914b222900c604d299f31a559f5f418603197914.gz,error,0.0,Failed to load image
d53acf2328193b06c76f1a87b8d91c013046f0f70606ba18f6bb6a13adace25a,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/d53acf2328193b06c76f1a87b8d91c013046f0f70606ba18f6bb6a13adace25a.gz,radical,0.95,"The image contains derogatory and racially charged language, specifically 'White Victims OF Black Crime,' which suggests a racist narrative. The content appears to incite racial hatred and violence by portraying one racial group as victims of another. Additionally, the inclusion of specific names and images of victims and attackers reinforces this divisive and harmful narrative."
1c1b495095ad3988039d7027592980d3ad0a63656befc5b32cd0dfa4f7a329f0,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/1c1b495095ad3988039d7027592980d3ad0a63656befc5b32cd0dfa4f7a329f0.gz,error,0.0,Failed to load image
44d6d4632ce2b06bfdf8840e7e706a446e8c4bc5f07b7b2a586f3a6fffc8ab55,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/44d6d4632ce2b06bfdf8840e7e706a446e8c4bc5f07b7b2a586f3a6fffc8ab55.gz,non-radical,0.1,"The image features a cartoon character, Bugs Bunny, which is a popular and widely recognized animated character. The image does not contain any text or symbols that promote extremist ideologies, violence, or radical views. The vibrant and playful background further suggests a non-radical context."
6ec54a9cbefed1b9b3faa6412421e1222295772bb12d0698cd7525b1bde9fee8,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/6ec54a9cbefed1b9b3faa6412421e1222295772bb12d0698cd7525b1bde9fee8.gz,error,0.0,Failed to load image
4fd507705d6f965803140cc2b58c322ec30806834e3b95d725ddc9f936d08578,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/4fd507705d6f965803140cc2b58c322ec30806834e3b95d725ddc9f936d08578.gz,non-radical,0.1,"The image contains various objects and memes, but none of them appear to promote extremist ideologies or advocate for violent means to achieve radical goals. The objects shown, such as tools and household items, do not convey any radical or extremist messages. The memes and images included do not seem to be associated with radical content."
4114b6e5d0978c6885382ff6cf663ea6fd8e57fb30b45521c001afd698d8bd73,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/4114b6e5d0978c6885382ff6cf663ea6fd8e57fb30b45521c001afd698d8bd73.gz,error,0.0,Failed to load image
bbee7cd887e538904683f7c6cfff6781264aa30bd7a19b6f1df62bce2a49d06a,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/bbee7cd887e538904683f7c6cfff6781264aa30bd7a19b6f1df62bce2a49d06a.gz,error,0.0,Failed to load image
e4b38d813e39dbf03062b82009ec5209fc50ebb960608d1dc138dd19fb22d396,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/e4b38d813e39dbf03062b82009ec5209fc50ebb960608d1dc138dd19fb22d396.gz,radical,0.9,"The image depicts a character in a janitor uniform sweeping up debris while a large, muscular green frog-like creature is in a dominant and disrespectful pose. The frog-like creatures in the background are dressed in formal attire, suggesting a class divide or hierarchical structure. This imagery can be interpreted as promoting a radical ideology that emphasizes dominance, power, and subjugation of certain groups, which aligns with extremist themes seen in the reference images."
dc29039512da6334647ca77dab4f90ae997a1f8ee1e5c4257d9fc79d6df1921f,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/dc29039512da6334647ca77dab4f90ae997a1f8ee1e5c4257d9fc79d6df1921f.gz,non-radical,0.1,"The image promotes hygiene and suggests using a Roman salute instead of a handshake to avoid transferring germs. It does not contain any extremist ideologies, violent content, or radical ideas about society and governance."
cf67884545ed987dc156b49c72b1aa5bcafc07416ccff3d2c2eb18f2134d770a,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/cf67884545ed987dc156b49c72b1aa5bcafc07416ccff3d2c2eb18f2134d770a.gz,error,0.0,Failed to load image
c9f765d61f6b20b1821652b726d5398559816afbfb8fd4f234bef94dcb495da4,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/c9f765d61f6b20b1821652b726d5398559816afbfb8fd4f234bef94dcb495da4.gz,radical,0.95,"The image features a map of Europe with various symbols, including swastikas, which are strongly associated with Nazi ideology and extremism. The presence of these symbols, along with the historical context of Nazi Germany's expansionist and genocidal policies, indicates that the image promotes radical and extremist views."
ff135210aa6ef1ce3b561d63f912ff59045fcde5c7b002b4c6d1481c646f3c77,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/ff135210aa6ef1ce3b561d63f912ff59045fcde5c7b002b4c6d1481c646f3c77.gz,error,0.0,Failed to load image
2dabb3c79f95426257db81975fafe29e4b2f9f97a035f54d8205cf5fceb4ed01,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/2dabb3c79f95426257db81975fafe29e4b2f9f97a035f54d8205cf5fceb4ed01.gz,error,0.0,Failed to load image
669ff0fc6e8275c34a28b56b12e04cb939a19d13e0df601d46c777fd7d2273a5,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/669ff0fc6e8275c34a28b56b12e04cb939a19d13e0df601d46c777fd7d2273a5.gz,error,0.0,Failed to load image
4ea5f5a6016f10206a6a099ee19c8395c051a241f735b8851bcf79375fb269d3,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/4ea5f5a6016f10206a6a099ee19c8395c051a241f735b8851bcf79375fb269d3.gz,error,0.0,Failed to load image
9dcd3ce0db82db3be01742193c7cd6e0ecb8f03c2039ee84226eebd5ac4e93a9,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/9dcd3ce0db82db3be01742193c7cd6e0ecb8f03c2039ee84226eebd5ac4e93a9.gz,radical,0.95,"The image contains text discussing various scenarios of violence and rebellion, including the use of explosives, firearms, and other weapons against government officials and military personnel. The text also mentions the deployment of tanks and drones, which are typically associated with military operations. The scenarios described involve significant violence and the targeting of government and military personnel, which are clear indicators of extremist and radical content."
67582dbea036efb8f3f372e4a0f7042eec72dab64ebcae6d298242de4c632fc5,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/67582dbea036efb8f3f372e4a0f7042eec72dab64ebcae6d298242de4c632fc5.gz,radical,0.85,"The image depicts three women dressed in Soviet military uniforms, which are historically associated with communist ideology. The stern and serious expressions, combined with the military attire, suggest a promotion of authoritarian and revolutionary themes. These elements are indicative of radical content, particularly in the context of extremist ideologies that advocate for radical social and political change, often through violent means."
4911853eef9ba1390ebb12421fdf5de83d017bfc63f17130e979c79f408011e8,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/4911853eef9ba1390ebb12421fdf5de83d017bfc63f17130e979c79f408011e8.gz,error,0.0,Failed to load image
5a93067fa6ccab1da6bb3b399822e9d5bb2d73d1a1940d5c1d1fc8b795256e54,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/5a93067fa6ccab1da6bb3b399822e9d5bb2d73d1a1940d5c1d1fc8b795256e54.gz,error,0.0,Failed to load image
d50819201b4fe13c787e3474aa0f87ec172f4937605f63f717e7ef926bec13e7,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/d50819201b4fe13c787e3474aa0f87ec172f4937605f63f717e7ef926bec13e7.gz,error,0.0,Failed to load image
9dac4997bfcac0a106cf813062e760c5e12646263e5bd681b38de634a1736ed3,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/9dac4997bfcac0a106cf813062e760c5e12646263e5bd681b38de634a1736ed3.gz,error,0.0,Failed to load image
e56f429d45868b1a3d6835dd7bdef55211562a6b0fec8caed8cdaa3493390aed,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/e56f429d45868b1a3d6835dd7bdef55211562a6b0fec8caed8cdaa3493390aed.gz,error,0.0,Failed to load image
53d5f553ff99ad2a4f40d5494a5cbe11fbc6e95bb7de2d746fc4d4e3f75bc52e,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/53d5f553ff99ad2a4f40d5494a5cbe11fbc6e95bb7de2d746fc4d4e3f75bc52e.gz,error,0.0,Failed to load image
d4118151aeb62881bb5624913ce445a0088579de87a380deb8a130b6055cecb7,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/d4118151aeb62881bb5624913ce445a0088579de87a380deb8a130b6055cecb7.gz,error,0.0,Failed to load image
d91ac808ac2777e5081095d8f8d5cf782f2d883d6d83580056e627354ddbf01b,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/d91ac808ac2777e5081095d8f8d5cf782f2d883d6d83580056e627354ddbf01b.gz,error,0.0,Failed to load image
b66c9ffedd33117664d28f8d22b7100030f902eafe4b92c82b4032fedcea39a4,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/b66c9ffedd33117664d28f8d22b7100030f902eafe4b92c82b4032fedcea39a4.gz,radical,0.85,"The image depicts a character sitting on a tank, which is a symbol often associated with militarism and aggression. The presence of military equipment in conjunction with an anime-style character suggests a glorification of military power and violence, which can be interpreted as promoting extremist ideologies. The combination of these elements indicates a radical content."
a4d08199ec9c0d26a2e2d0b0abcf11339bffa708db5d31b9ae30e75ead99eea2,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/a4d08199ec9c0d26a2e2d0b0abcf11339bffa708db5d31b9ae30e75ead99eea2.gz,error,0.0,Failed to load image
11d464055cebf38a0caf5a163b3c9a7d4e4d97b74a3ff5a0fa8530b603d6146d,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/11d464055cebf38a0caf5a163b3c9a7d4e4d97b74a3ff5a0fa8530b603d6146d.gz,non-radical,0.1,"The image depicts a person shaving, which is a common and mundane activity. There is no text or content that promotes extremist ideologies, violence, or radical views about society and governance."
371a3a10af4be4b9bde8db87a632cafb82992b223086a7ab4a8f372474561450,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/371a3a10af4be4b9bde8db87a632cafb82992b223086a7ab4a8f372474561450.gz,radical,0.95,"The image depicts a man in a military uniform with a caption that discusses oppressive powerful people and references Nazi ideology. This content is associated with extremist views and radical ideologies, promoting a radical and authoritarian perspective on governance and societal control."
6ada7ca06d5936416ffda92ce1e6f75fb6f7ea8702181c7f06ffa57696329168,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/6ada7ca06d5936416ffda92ce1e6f75fb6f7ea8702181c7f06ffa57696329168.gz,error,0.0,Failed to load image
61fe2c8368949a75df0140edc5272eed636fa1e44155b601acf1989ea17fa844,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/61fe2c8368949a75df0140edc5272eed636fa1e44155b601acf1989ea17fa844.gz,error,0.0,Failed to load image
818ae9432827f783167259a0f9e8787ffdfc596a1a788fc76cbd6903420deff7,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/818ae9432827f783167259a0f9e8787ffdfc596a1a788fc76cbd6903420deff7.gz,error,0.0,Failed to load image
9a207bab727890ec554ff4472e38ec13e359c1b00664dca4e131968e5c2f5af3,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/9a207bab727890ec554ff4472e38ec13e359c1b00664dca4e131968e5c2f5af3.gz,error,0.0,Failed to load image
4708a8e124dce15f85b2c965fd8d8c6489734039fc304e85dc166b496d849070,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/4708a8e124dce15f85b2c965fd8d8c6489734039fc304e85dc166b496d849070.gz,non-radical,0.0,"The image depicts a mythological or fantasy scene with a human figure standing on a cliff, holding a staff, and accompanied by a lion. There is a serpent at the figure's feet, and an eagle flying in the background. The setting includes a sunrise or sunset over a body of water, creating a serene and mystical atmosphere. There is no text or symbols that indicate extremist ideologies or radical content. The imagery is more aligned with mythological or fantasy themes rather than any form of radical or extremist messaging."
475b3f5cb8a1be9cc231a28b79d6f9c85c5569181a8bdaf8818748e43789f49c,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/475b3f5cb8a1be9cc231a28b79d6f9c85c5569181a8bdaf8818748e43789f49c.gz,error,0.0,Failed to load image
cb70e8e5e510483412e1bf708f885ef9c6d6dfc3774f5bac8f9e68c453c439ca,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/cb70e8e5e510483412e1bf708f885ef9c6d6dfc3774f5bac8f9e68c453c439ca.gz,error,0.0,Failed to load image
910dd636cdf6435c518d255496a2bad8a8412370b4d55a3a39e037b304a2bdcd,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/910dd636cdf6435c518d255496a2bad8a8412370b4d55a3a39e037b304a2bdcd.gz,radical,0.95,"The image contains a headline that discusses a mass shooting at mosques in New Zealand, which is an act of violent extremism. The headline also mentions the shooter's visit to Israel, which could be used to imply a political or ideological motive behind the attack. The combination of violence and potential ideological motivation indicates radical content."
3482532908a0b95f0a01eb43a4211213c2a23421cba2d05f3c92e3f597bb938b,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/3482532908a0b95f0a01eb43a4211213c2a23421cba2d05f3c92e3f597bb938b.gz,radical,0.95,"The image contains text that promotes antisemitic rhetoric and uses medical terminology to dehumanize Jewish people. The text suggests that Jewish people are a virus and bacteria, and that they need to be purged from the system. This is a clear indication of radical and extremist ideology, promoting violence and hatred against a specific group."
88eb7b42e299108b9ff63d855844c9bff8b139b9766c140855cadd2470809209,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/88eb7b42e299108b9ff63d855844c9bff8b139b9766c140855cadd2470809209.gz,error,0.0,Failed to load image
